case,context_len,draft_len,repeat_idx,cuda_ms,wall_ms,accepted_count,rejected_index
target_only,512,4,16,16.26278305053711,16.292370855808258,,
classic_spec_sampling,512,4,16,16.648128509521484,16.685500741004944,0.0,0.0
target_only,512,4,17,16.229888916015625,16.261447221040726,,
classic_spec_sampling,512,4,17,16.696128845214844,16.734551638364792,0.0,0.0
target_only,512,4,18,16.235519409179688,16.266338527202606,,
classic_spec_sampling,512,4,18,16.638080596923828,16.674548387527466,0.0,0.0
target_only,512,4,19,16.278400421142578,16.306791454553604,,
classic_spec_sampling,512,4,19,17.346336364746094,17.384376376867294,0.0,0.0
target_only,512,5,0,16.323392868041992,16.35183021426201,,
classic_spec_sampling,512,5,0,16.77680015563965,16.814496368169785,0.0,0.0
target_only,512,5,1,16.316192626953125,16.344688832759857,,
classic_spec_sampling,512,5,1,16.76688003540039,16.804583370685577,0.0,0.0
target_only,512,5,2,16.320735931396484,16.349047422409058,,
classic_spec_sampling,512,5,2,16.743743896484375,16.781654208898544,0.0,0.0
target_only,512,5,3,16.341567993164062,16.369394958019257,,
classic_spec_sampling,512,5,3,16.81145668029785,16.848597675561905,0.0,0.0
target_only,512,5,4,16.356895446777344,16.384541988372803,,
classic_spec_sampling,512,5,4,16.893280029296875,16.937032341957092,0.0,0.0
target_only,512,5,5,16.343168258666992,16.37241616845131,,
classic_spec_sampling,512,5,5,16.76211166381836,16.798630356788635,0.0,0.0
target_only,512,5,6,16.327072143554688,16.357887536287308,,
classic_spec_sampling,512,5,6,16.760160446166992,16.79632067680359,0.0,0.0
target_only,512,5,7,16.294784545898438,16.32412150502205,,
classic_spec_sampling,512,5,7,16.833343505859375,16.87123253941536,0.0,0.0
target_only,512,5,8,16.314783096313477,16.344040632247925,,
classic_spec_sampling,512,5,8,16.7653751373291,16.8042853474617,0.0,0.0
target_only,512,5,9,16.301279067993164,16.330573707818985,,
classic_spec_sampling,512,5,9,16.794143676757812,16.83272421360016,0.0,0.0
target_only,512,5,10,16.306848526000977,16.335997730493546,,
classic_spec_sampling,512,5,10,16.757280349731445,16.792412847280502,0.0,0.0
target_only,512,5,11,16.303104400634766,16.332760453224182,,
classic_spec_sampling,512,5,11,16.736703872680664,16.773145645856857,0.0,0.0
target_only,512,5,12,16.349184036254883,16.377512365579605,,
classic_spec_sampling,512,5,12,16.738208770751953,16.776151955127716,0.0,0.0
target_only,512,5,13,16.332735061645508,16.361918300390244,,
classic_spec_sampling,512,5,13,16.744096755981445,16.781345009803772,0.0,0.0
target_only,512,5,14,16.29599952697754,16.324933618307114,,
classic_spec_sampling,512,5,14,16.738239288330078,16.77469164133072,0.0,0.0
target_only,512,5,15,16.28835105895996,16.317330300807953,,
